OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036YA,2024-12-31T11:37:58.098144,14.55890706,0.0010011,74.0457,68.6493,264.6741,106.9302,0,U,34680,999,83307,2.98E-03,1.31E-04,0
COSMOS 2251 DEB,1993-036YB,2024-12-31T16:38:27.345120,14.7421957,0.0027569,74.0663,249.6721,45.2932,346.0793,0,U,34681,999,84155,3.30E-03,2.20E-04,0
COSMOS 2251 DEB,1993-036YC,2024-12-31T19:04:57.832320,14.55445794,0.0021764,74.0414,20.1531,242.9388,290.7716,0,U,34682,999,83646,2.44E-03,1.06E-04,0
COSMOS 2251 DEB,1993-036YD,2024-12-30T12:14:58.502976,14.58827621,0.0023549,74.0317,37.1065,242.9162,243.4164,0,U,34683,999,83274,3.50E-03,1.64E-04,0
COSMOS 2251 DEB,1993-036YF,2024-12-31T14:02:10.629600,14.53320105,0.001787,74.0325,84.9127,279.0833,146.4526,0,U,34685,999,83547,2.97E-03,1.24E-04,0
COSMOS 2251 DEB,1993-036YK,2024-12-31T05:25:44.638176,13.98222332,0.0247901,74.0916,103.1435,257.9282,121.7659,0,U,34689,999,79487,1.31E-02,2.43E-04,0
COSMOS 2251 DEB,1993-036YP,2024-12-31T07:33:34.303968,13.94700564,0.0224568,73.9222,206.2815,214.3721,320.1665,0,U,34721,999,80315,4.54E-03,7.49E-05,0
COSMOS 2251 DEB,1993-036YQ,2024-12-30T22:10:45.251904,14.10590372,0.0170636,73.8886,233.6905,226.2468,145.3975,0,U,34722,999,81352,1.47E-03,2.99E-05,0
COSMOS 2251 DEB,1993-036YU,2024-12-31T21:07:41.261952,14.57248098,0.004522,74.0306,284.9855,163.2389,197.0283,0,U,34726,999,83460,1.60E-03,7.30E-05,0
COSMOS 2251 DEB,1993-036YW,2024-12-31T20:02:17.807712,14.66548224,0.0045065,74.0164,201.9959,88.459,272.174,0,U,34728,999,83721,2.02E-03,1.14E-04,0
COSMOS 2251 DEB,1993-036YX,2024-12-31T20:39:09.119808,14.71204577,0.0019797,74.0234,317.305,180.6626,202.7,0,U,34729,999,83351,5.14E-03,3.19E-04,0
COSMOS 2251 DEB,1993-036ZA,2024-12-31T19:04:39.855936,14.46767663,0.0041189,74.0456,19.3773,256.935,276.8564,0,U,34732,999,83139,4.68E-04,1.69E-05,0
COSMOS 2251 DEB,1993-036ZE,2024-12-31T20:04:01.226784,14.8300912,0.0006486,74.0202,25.4264,269.9508,263.715,0,U,34736,999,83245,8.85E-03,7.28E-04,0
COSMOS 2251 DEB,1993-036ZG,2024-12-31T14:48:59.542848,14.45130305,0.0049128,74.0175,69.6216,299.4649,211.5327,0,U,34738,999,82856,1.10E-03,3.89E-05,0
COSMOS 2251 DEB,1993-036ZU,2024-12-31T12:57:06.051168,14.55890505,0.0041012,74.1104,138.2978,186.1333,292.8066,0,U,34750,999,83267,4.50E-03,2.00E-04,0
COSMOS 2251 DEB,1993-036ZW,2024-12-31T05:11:48.758784,14.88896921,0.006314,74.0159,339.7596,202.4838,157.3575,0,U,34752,999,84673,2.40E-03,2.34E-04,0
COSMOS 2251 DEB,1993-036ZY,2024-12-31T12:35:02.252832,14.39749366,0.003018,74.03,147.6872,348.6105,124.3422,0,U,34754,999,83192,7.36E-04,2.29E-05,0
COSMOS 2251 DEB,1993-036ZZ,2024-12-30T15:14:08.182752,13.4962905,0.0409365,73.9275,127.4729,212.1612,158.2161,0,U,34755,999,77839,5.62E-03,5.96E-05,0
COSMOS 2251 DEB,1993-036AAA,2024-12-30T03:40:00.524640,13.65767315,0.0352312,74.0062,315.3007,263.9693,92.1177,0,U,34756,999,78673,3.70E-03,4.62E-05,0
COSMOS 2251 DEB,1993-036AAC,2024-12-31T15:26:54.475584,13.56942554,0.0390613,74.1051,136.1266,339.6863,18.9063,0,U,34758,999,78213,1.85E-03,2.13E-05,0
COSMOS 2251 DEB,1993-036AAE,2024-12-31T07:49:50.212704,14.18461717,0.0098158,74.0618,200.0486,337.7471,196.1168,0,U,34760,999,81774,1.47E-03,3.17E-05,0
COSMOS 2251 DEB,1993-036AAF,2024-12-31T12:11:53.696832,14.3621859,0.0036923,74.0306,279.9788,40.161,320.2261,0,U,34761,999,82675,2.33E-03,6.85E-05,0
COSMOS 2251 DEB,1993-036AAM,2024-12-31T03:43:20.021376,14.58261707,0.0053242,74.0087,266.519,161.4444,198.8679,0,U,34784,999,83478,1.34E-03,6.31E-05,0
COSMOS 2251 DEB,1993-036AAR,2024-12-29T22:09:09.136224,15.32586056,0.0059436,73.9639,338.7184,193.1541,166.8117,0,U,34788,999,86128,2.25E-03,7.57E-04,0
COSMOS 2251 DEB,1993-036AAT,2024-12-31T15:28:31.475136,14.23008325,0.0102619,74.0546,146.1093,292.6571,80.0869,0,U,34790,999,81647,2.47E-03,5.84E-05,0
COSMOS 2251 DEB,1993-036AAV,2024-12-31T17:07:02.424000,14.51873999,0.0015305,74.022,104.4721,288.4698,221.9499,0,U,34792,999,82620,3.29E-03,1.33E-04,0
COSMOS 2251 DEB,1993-036AAW,2024-12-31T17:50:54.076416,14.37805547,0.0051407,74.0019,169.2096,45.0119,327.5707,0,U,34793,999,82356,8.84E-04,2.68E-05,0
COSMOS 2251 DEB,1993-036AAZ,2024-12-30T20:04:19.568640,14.46017404,0.0105191,74.0316,145.4438,333.6982,176.9691,0,U,34796,999,83008,2.11E-03,8.03E-05,0
COSMOS 2251 DEB,1993-036ABA,2024-12-31T07:45:47.858112,14.37807362,0.0081687,73.9806,22.8917,218.6249,140.9045,0,U,34797,999,82427,5.08E-03,1.59E-04,0
COSMOS 2251 DEB,1993-036ABC,2024-12-29T22:22:13.752768,13.46744949,0.0447565,73.9376,330.5477,68.9081,295.9261,0,U,34813,999,76991,7.53E-03,8.38E-05,0
COSMOS 2251 DEB,1993-036ABD,2024-12-31T10:30:04.318272,14.3456216,0.0058065,73.8959,246.5445,205.9187,327.9956,0,U,34814,999,82362,2.02E-03,5.79E-05,0
COSMOS 2251 DEB,1993-036ABE,2024-12-31T20:02:31.790688,14.72307019,0.006376,74.0435,197.8952,358.5549,1.5428,0,U,34815,999,83526,2.33E-03,1.52E-04,0
COSMOS 2251 DEB,1993-036ABF,2024-12-31T17:31:55.919712,13.57479164,0.0373409,73.8888,347.3125,114.165,56.4032,0,U,34816,999,78086,1.38E-03,1.53E-05,0
COSMOS 2251 DEB,1993-036ABH,2024-12-30T21:09:03.519072,14.36230079,0.0024387,74.0339,214.3804,16.377,355.4448,0,U,34818,999,82389,5.82E-04,1.68E-05,0
COSMOS 2251 DEB,1993-036ABJ,2024-12-30T12:14:16.503072,14.57466523,0.0020405,74.0222,86.9567,272.6516,98.8652,0,U,34819,999,83158,4.36E-03,1.99E-04,0
COSMOS 2251 DEB,1993-036ABN,2024-12-31T19:47:39.817824,14.52284325,0.0162158,74.0427,35.6902,208.1368,151.0963,0,U,34823,999,83355,1.62E-03,7.78E-05,0
COSMOS 2251 DEB,1993-036ABP,2024-12-30T22:01:36.198912,14.44829539,0.0023485,74.0272,75.2247,319.8718,40.0704,0,U,34845,999,82455,8.49E-04,2.94E-05,0
COSMOS 2251 DEB,1993-036ABQ,2024-12-31T14:27:01.969632,14.44322289,0.0026904,74.0302,187.6971,342.057,17.9635,0,U,34846,999,82401,2.49E-03,8.59E-05,0
COSMOS 2251 DEB,1993-036ABR,2024-12-31T17:51:09.802944,15.35098832,0.0037682,74.0078,14.0526,161.0438,199.218,0,U,34847,999,62875,2.54E-03,8.95E-04,0
COSMOS 2251 DEB,1993-036ABW,2024-12-31T20:12:33.698016,14.36617271,0.0016388,74.031,178.9528,6.9245,353.2131,0,U,34852,999,82566,3.98E-04,1.15E-05,0
COSMOS 2251 DEB,1993-036ABY,2024-12-30T14:15:44.363808,14.72147357,0.0072666,74.0326,116.7918,317.6702,41.8876,0,U,34854,999,66765,2.04E-03,1.34E-04,0
COSMOS 2251 DEB,1993-036ACA,2024-12-31T14:49:32.187360,14.88623527,0.0054709,74.0048,66.6708,292.5957,219.8646,0,U,34856,999,83943,3.61E-03,3.47E-04,0
COSMOS 2251 DEB,1993-036ACB,2024-12-31T21:24:50.487264,14.54789285,0.0073049,74.0179,44.4198,255.0165,160.4514,0,U,34857,999,82864,2.85E-03,1.26E-04,0
COSMOS 2251 DEB,1993-036ACD,2024-12-31T03:44:54.978432,14.82719366,0.0008688,74.0356,320.2375,209.7046,160.945,0,U,34859,999,83175,6.87E-03,5.59E-04,0
COSMOS 2251 DEB,1993-036ACF,2024-12-31T19:48:12.401856,14.78385268,0.0008355,74.0218,24.0738,217.0853,316.5038,0,U,34861,999,82939,4.90E-03,3.58E-04,0
COSMOS 2251 DEB,1993-036ACM,2024-12-30T16:08:13.155072,14.33941913,0.0051179,74.0389,350.0003,101.5929,15.595,0,U,34874,999,82065,2.21E-03,6.24E-05,0
COSMOS 2251 DEB,1993-036ACN,2024-12-31T14:53:23.157024,14.47218881,0.0017747,74.047,85.8932,296.4089,132.368,0,U,34875,999,82745,1.57E-03,5.72E-05,0
COSMOS 2251 DEB,1993-036ACR,2024-12-31T10:14:22.644672,13.4344936,0.0438662,73.9643,236.4993,286.9144,252.4437,0,U,34878,999,76620,2.69E-03,2.73E-05,0
COSMOS 2251 DEB,1993-036ACV,2024-12-31T21:05:27.176928,14.60589919,0.0083876,74.0461,166.3836,22.4371,338.0428,0,U,34882,999,83473,4.73E-04,2.38E-05,0
COSMOS 2251 DEB,1993-036ACW,2024-12-31T16:05:34.304352,14.38389855,0.0124435,74.205,341.2488,264.1479,94.548,0,U,34883,999,81440,1.09E-02,3.64E-04,0
COSMOS 2251 DEB,1993-036ACX,2024-12-31T12:14:25.110240,14.72429637,0.0009926,74.0243,20.5828,237.0126,283.6786,0,U,34884,999,82679,5.13E-03,3.27E-04,0
COSMOS 2251 DEB,1993-036ACY,2024-12-30T18:59:30.024672,14.48678612,0.0017212,74.0338,114.9578,289.4555,232.9157,0,U,34885,999,82449,2.76E-03,1.04E-04,0
COSMOS 2251 DEB,1993-036ACZ,2024-12-25T20:27:27.369504,15.05794026,0.0062501,73.9652,202.1025,112.8487,247.9319,0,U,34886,999,84472,2.28E-03,3.46E-04,0
COSMOS 2251 DEB,1993-036ADC,2024-12-31T10:19:09.153120,14.81608074,0.0007561,74.0017,36.9827,275.1339,147.4366,0,U,34907,999,82772,6.83E-03,5.41E-04,0
COSMOS 2251 DEB,1993-036ADD,2024-12-31T14:35:53.367648,14.35718689,0.0040163,74.061,298.9192,42.8406,130.4913,0,U,34908,999,82308,2.18E-03,6.33E-05,0
COSMOS 2251 DEB,1993-036ADE,2024-12-31T12:07:36.448608,14.74145414,0.0092062,74.0155,35.355,259.0509,100.0296,0,U,34909,999,61743,1.59E-03,1.12E-04,0
COSMOS 2251 DEB,1993-036ADF,2024-12-30T02:26:48.211296,13.36979873,0.0468669,73.8759,289.7086,107.8023,271.6278,0,U,34910,999,76877,1.28E-03,1.24E-05,0
COSMOS 2251 DEB,1993-036ADG,2024-12-31T18:15:14.507712,14.5860221,0.0084262,74.04,183.7593,37.5713,334.8159,0,U,34911,999,83541,3.64E-04,1.75E-05,0
COSMOS 2251 DEB,1993-036ADJ,2024-12-31T22:42:41.157216,14.34485316,0.0020508,74.026,196.1376,29.6745,40.9462,0,U,34913,999,60229,1.48E-04,3.91E-06,0
COSMOS 2251 DEB,1993-036ADK,2024-12-31T13:38:25.833984,15.23288437,0.006159,73.9795,83.143,67.4832,293.287,0,U,34914,999,83905,5.86E-03,1.49E-03,0
COSMOS 2251 DEB,1993-036ADP,2024-12-29T09:49:51.080736,14.53084628,0.0036243,74.0757,254.2905,306.9502,170.6574,0,U,34918,999,60261,4.52E-03,1.89E-04,0
COSMOS 2251 DEB,1993-036ADR,2024-12-31T09:34:38.750304,14.96122206,0.0008902,74.0113,353.2044,279.2062,80.8116,0,U,34920,999,62226,8.63E-03,9.86E-04,0
COSMOS 2251 DEB,1993-036ADV,2024-12-31T21:03:58.685184,14.56082892,0.0059501,74.0426,27.2919,202.0108,223.6237,0,U,34924,999,82682,2.30E-03,1.04E-04,0
COSMOS 2251 DEB,1993-036ADX,2024-12-30T01:06:17.152704,14.12483162,0.0225932,73.7543,138.5544,41.9247,319.8943,0,U,34944,999,59170,1.17E-03,2.74E-05,0
COSMOS 2251 DEB,1993-036ADZ,2024-12-31T12:45:28.748736,14.59080759,0.0052676,74.0247,283.9943,148.856,211.5746,0,U,34946,999,83154,1.68E-03,8.01E-05,0
COSMOS 2251 DEB,1993-036AEB,2024-12-30T12:14:28.637952,15.03813981,0.0009826,74.0006,22.854,293.0536,194.749,0,U,34948,999,82861,1.16E-02,1.64E-03,0
COSMOS 2251 DEB,1993-036AEC,2024-12-31T10:29:12.161184,14.70966849,0.0085793,74.0207,64.6356,297.4176,61.8287,0,U,34949,999,84029,1.23E-03,7.94E-05,0
COSMOS 2251 DEB,1993-036AEE,2024-12-31T20:15:23.037696,15.03239906,0.0038708,74.0043,49.6834,278.9326,80.7482,0,U,34951,999,83595,5.85E-03,8.14E-04,0
COSMOS 2251 DEB,1993-036AEG,2024-12-31T08:54:24.566688,14.63817805,0.0060223,74.0953,333.229,59.2806,93.3352,0,U,34953,999,83050,2.63E-03,1.41E-04,0
COSMOS 2251 DEB,1993-036AEH,2024-12-30T16:02:50.836416,14.94074077,0.0014358,73.9755,346.4718,239.8226,120.1536,0,U,34954,999,83008,1.25E-02,1.36E-03,0
COSMOS 2251 DEB,1993-036AEJ,2024-12-30T21:32:02.772384,14.92758541,0.0087824,74.0386,227.7611,31.5576,329.083,0,U,34955,999,84845,1.55E-03,1.73E-04,0
COSMOS 2251 DEB,1993-036AEM,2024-12-31T16:05:37.242816,15.2743641,0.0067472,74.0032,349.5341,166.2139,194.0926,0,U,34958,999,84934,1.90E-03,5.48E-04,0
COSMOS 2251 DEB,1993-036AER,2024-12-28T18:21:51.456096,14.44766172,0.0019853,74.0321,124.421,323.6773,36.3036,0,U,34962,999,82535,1.41E-03,4.87E-05,0
COSMOS 2251 DEB,1993-036AES,2024-12-31T14:56:53.487456,14.46252339,0.0048442,74.1751,326.2297,258.2773,101.2949,0,U,34963,999,81788,4.52E-03,1.64E-04,0
COSMOS 2251 DEB,1993-036AET,2024-12-25T21:52:15.481056,13.97424408,0.0220099,73.9733,238.7724,172.0777,188.3929,0,U,34964,999,79557,2.68E-03,4.60E-05,0
COSMOS 2251 DEB,1993-036AEU,2024-12-31T10:06:59.093856,14.47486252,0.0028026,74.0532,56.226,271.2327,88.5622,0,U,34965,999,82100,9.83E-04,3.61E-05,0
COSMOS 2251 DEB,1993-036AEW,2024-12-28T19:04:00.926688,14.4190262,0.0040484,73.9924,183.6839,52.9133,307.5712,0,U,34967,999,59923,1.57E-03,5.16E-05,0
COSMOS 2251 DEB,1993-036AEX,2024-12-30T04:51:15.052320,14.58569776,0.0087321,74.0373,189.1561,38.0839,322.6453,0,U,34968,999,83409,3.79E-04,1.83E-05,0
COSMOS 2251 DEB,1993-036AEY,2024-12-31T01:32:53.567232,14.31345618,0.0075222,74.0148,296.1763,151.3914,209.1396,0,U,34969,999,60175,8.12E-04,2.19E-05,0
COSMOS 2251 DEB,1993-036AFA,2024-12-31T09:04:42.021696,14.54668531,0.0071426,73.9772,223.2408,170.5685,2.7345,0,U,34971,999,61134,5.23E-04,2.29E-05,0
COSMOS 2251 DEB,1993-036AFB,2024-12-31T10:34:59.202336,14.64002011,0.0044811,73.9937,1.8416,245.5134,265.6399,0,U,34972,999,82665,4.48E-03,2.39E-04,0
COSMOS 2251 DEB,1993-036AFF,2024-12-29T11:54:42.016032,14.69776806,0.0050157,74.0597,264.2953,44.9203,128.2742,0,U,34976,999,83144,3.21E-03,1.95E-04,0
COSMOS 2251 DEB,1993-036AFJ,2024-12-31T08:30:11.213280,14.72035542,0.0054497,74.0404,224.8937,35.4363,325.041,0,U,34979,999,83110,2.38E-03,1.53E-04,0
COSMOS 2251 DEB,1993-036AFM,2024-12-31T15:04:55.630560,14.91520568,0.0017816,74.0055,234.1594,109.0574,251.254,0,U,34989,999,82936,5.83E-03,5.90E-04,0
COSMOS 2251 DEB,1993-036AFN,2024-12-29T18:07:43.923936,14.41007357,0.0016515,74.0444,175.8002,326.6304,33.3809,0,U,34990,999,82331,1.08E-03,3.45E-05,0
COSMOS 2251 DEB,1993-036AFV,2024-12-28T22:40:34.589856,14.40680749,0.0103029,73.8832,245.5291,291.6924,67.3284,0,U,34997,999,65714,3.07E-03,1.04E-04,0
COSMOS 2251 DEB,1993-036AFW,2024-12-31T16:43:45.766272,14.47141101,0.0023258,74.0124,89.0313,317.2187,196.1924,0,U,34998,999,82410,1.90E-03,6.92E-05,0
COSMOS 2251 DEB,1993-036AFY,2024-12-31T05:29:33.613728,14.93737807,0.0038569,74.026,202.2807,12.2039,348.0069,0,U,35000,999,83259,4.35E-03,4.71E-04,0
COSMOS 2251 DEB,1993-036AFZ,2024-12-30T19:16:14.205216,14.44956466,0.0082763,74.0205,38.9685,263.4275,95.7456,0,U,35012,999,82549,4.63E-04,1.65E-05,0
COSMOS 2251 DEB,1993-036AGB,2024-12-31T06:21:39.831840,14.65679606,0.0014001,74.008,357.5032,253.1969,106.7664,0,U,35014,999,66243,4.40E-03,2.41E-04,0
COSMOS 2251 DEB,1993-036AGC,2024-12-31T04:44:08.474784,14.43573041,0.0078905,73.9478,164.2422,110.062,62.5525,0,U,35015,999,60433,2.91E-03,1.02E-04,0
COSMOS 2251 DEB,1993-036AGD,2024-12-30T08:57:09.867168,14.33801751,0.0116293,73.9292,214.8789,206.2358,327.9038,0,U,35016,999,81801,1.15E-03,3.41E-05,0
COSMOS 2251 DEB,1993-036AGF,2024-12-31T04:12:17.235936,13.65418431,0.0355891,73.9805,320.0204,299.3464,57.2537,0,U,35018,999,78452,5.11E-03,6.40E-05,0
COSMOS 2251 DEB,1993-036AGH,2024-12-29T02:59:36.837888,14.61859478,0.0092902,74.0478,146.2652,350.3166,9.6206,0,U,35020,999,83142,4.01E-04,2.10E-05,0
COSMOS 2251 DEB,1993-036AGK,2024-12-31T10:52:56.381376,14.5852165,0.0050308,74.0269,262.9425,189.2697,170.7545,0,U,35022,999,54090,1.32E-03,6.22E-05,0
COSMOS 2251 DEB,1993-036AGL,2024-12-31T22:33:50.333760,14.81286799,0.0044263,74.0415,182.4132,354.5401,155.747,0,U,35023,999,83135,4.10E-03,3.26E-04,0
COSMOS 2251 DEB,1993-036AGN,2024-12-31T18:52:58.503936,14.69856862,0.0088783,73.9392,19.4097,11.217,349.095,0,U,35025,999,83554,1.35E-03,8.56E-05,0
COSMOS 2251 DEB,1993-036AGP,2024-12-31T11:18:27.995040,14.53302106,0.0082824,74.0462,252.324,94.0977,78.8201,0,U,35026,999,83112,2.01E-04,8.42E-06,0
COSMOS 2251 DEB,1993-036AGR,2024-12-29T21:54:47.077632,14.56084603,0.0082925,74.0367,210.8165,72.8357,349.3763,0,U,35028,999,83222,2.13E-04,9.54E-06,0
COSMOS 2251 DEB,1993-036AGU,2024-12-31T18:05:35.943936,14.37722503,0.0019042,74.0368,176.438,355.5844,4.5139,0,U,35031,999,60310,5.71E-04,1.70E-05,0
COSMOS 2251 DEB,1993-036AGV,2024-12-31T07:30:15.986592,14.54409549,0.0074985,73.8546,312.3835,232.7119,280.3584,0,U,35032,999,82629,2.63E-03,1.16E-04,0
COSMOS 2251 DEB,1993-036AGW,2024-12-30T13:33:54.425664,14.48262736,0.0017212,74.0284,108.5917,301.0157,58.9312,0,U,35033,999,82516,2.59E-03,9.69E-05,0
COSMOS 2251 DEB,1993-036AHA,2024-12-31T16:00:13.152096,14.9539201,0.0030695,73.9886,144.7192,32.6616,327.6457,0,U,35037,999,61946,5.94E-03,6.68E-04,0
COSMOS 2251 DEB,1993-036AHB,2024-12-31T14:08:30.921792,14.21859639,0.0112318,74.1098,303.0107,16.5257,157.7858,0,U,35038,999,80642,6.59E-03,1.55E-04,0
COSMOS 2251 DEB,1993-036AHG,2024-12-31T17:01:02.002944,14.56628142,0.0141055,73.9596,356.9041,283.778,74.7719,0,U,35043,999,62344,1.11E-02,5.73E-04,0
COSMOS 2251 DEB,1993-036AHJ,2024-12-30T13:53:44.011968,13.9928386,0.0185867,73.7213,305.2886,239.7368,118.5255,0,U,35045,999,79785,2.21E-03,3.69E-05,0
COSMOS 2251 DEB,1993-036AHP,2024-12-31T03:20:44.526336,14.404555,0.0018837,74.0366,165.8406,338.207,21.8281,0,U,35060,999,82249,1.09E-03,3.45E-05,0
COSMOS 2251 DEB,1993-036AHQ,2024-12-30T16:58:56.589888,14.6396398,0.0042287,74.047,253.9486,97.7952,262.802,0,U,35061,999,83489,2.06E-03,1.09E-04,0
COSMOS 2251 DEB,1993-036AHR,2024-12-26T18:09:14.817600,14.19101423,0.0129481,74.0852,0.8267,88.439,273.1581,0,U,35062,999,80512,3.86E-03,8.76E-05,0
COSMOS 2251 DEB,1993-036AHU,2024-12-31T14:19:02.070336,14.44114225,0.0021229,74.0228,119.7344,328.9295,31.0605,0,U,35065,999,63351,1.70E-03,5.83E-05,0
COSMOS 2251 DEB,1993-036AJA,2024-12-31T04:04:09.380064,14.94007045,0.0082152,73.9357,161.2966,141.2733,219.4381,0,U,35071,999,84526,2.19E-03,2.51E-04,0
COSMOS 2251 DEB,1993-036AJC,2024-12-31T02:51:04.749408,14.79300948,0.002041,74.007,304.9185,163.5918,196.5923,0,U,35073,999,62318,5.50E-03,4.13E-04,0
COSMOS 2251 DEB,1993-036AJJ,2024-12-31T10:15:38.234304,14.84340313,0.0029344,74.023,60.3553,250.6378,109.1627,0,U,35280,999,82321,6.93E-03,5.91E-04,0
COSMOS 2251 DEB,1993-036AJK,2024-12-31T07:07:12.692352,15.58652803,0.0011699,73.9562,214.0405,138.7592,221.4511,0,U,35281,999,83095,1.65E-02,1.41E-02,0
COSMOS 2251 DEB,1993-036AJN,2024-12-29T12:06:42.046848,14.37753481,0.0016756,74.0473,185.351,349.5267,44.0597,0,U,35284,999,60520,4.20E-04,1.24E-05,0
COSMOS 2251 DEB,1993-036AJR,2024-12-31T21:02:20.154624,14.35951931,0.0017795,74.0281,191.4864,12.9832,51.8049,0,U,35287,999,81927,4.07E-04,1.16E-05,0
COSMOS 2251 DEB,1993-036AJS,2024-12-31T12:22:45.095808,14.59736255,0.0044999,73.9531,322.3839,272.0003,87.6008,0,U,35288,999,82815,3.08E-03,1.49E-04,0
COSMOS 2251 DEB,1993-036AJU,2024-12-30T18:38:35.119968,14.68003395,0.0009915,74.0092,18.0545,252.6253,107.3833,0,U,35290,999,83027,5.63E-03,3.24E-04,0
COSMOS 2251 DEB,1993-036AKA,2024-12-30T06:13:17.802048,14.81656825,0.000579,74.0383,0.6084,286.535,73.5191,0,U,35432,999,82396,9.41E-03,7.48E-04,0
COSMOS 2251 DEB,1993-036AKB,2024-12-29T01:17:20.203584,14.33996628,0.002579,74.0384,256.967,37.839,25.3033,0,U,35433,999,81581,4.43E-04,1.21E-05,0
COSMOS 2251 DEB,1993-036AKC,2024-12-31T14:16:25.101408,14.24117884,0.009021,74.0425,117.6683,272.5526,86.5296,0,U,35434,999,81187,2.60E-03,6.23E-05,0
COSMOS 2251 DEB,1993-036AKD,2024-12-30T22:21:33.638976,14.66138218,0.0015957,74.0171,60.0512,256.9593,276.7579,0,U,35435,999,82508,5.62E-03,3.11E-04,0
COSMOS 2251 DEB,1993-036AKH,2024-12-30T18:48:05.950080,13.90201511,0.025335,74.0208,7.964,254.6768,282.8687,0,U,35439,999,79350,6.31E-03,1.01E-04,0
COSMOS 2251 DEB,1993-036AKJ,2024-12-27T17:23:48.501024,14.65773901,0.0072601,74.0138,164.3489,33.4014,327.1703,0,U,35440,999,63631,1.01E-03,5.71E-05,0
COSMOS 2251 DEB,1993-036AKK,2024-12-31T08:56:33.678528,14.55033572,0.0043455,74.1374,234.1274,222.5477,137.2317,0,U,35441,999,82378,3.61E-03,1.58E-04,0
COSMOS 2251 DEB,1993-036AKL,2024-12-31T20:33:57.059424,14.69439535,0.000482,74.0334,57.512,259.1227,100.9402,0,U,35442,999,82246,6.14E-03,3.65E-04,0
COSMOS 2251 DEB,1993-036AKM,2024-12-26T20:33:06.558624,14.67849408,0.0133062,73.9978,305.9588,179.1948,180.9464,0,U,35443,999,82030,5.14E-03,3.37E-04,0
COSMOS 2251 DEB,1993-036AKP,2024-12-31T08:00:45.533376,14.52165821,0.0159837,74.0373,236.7947,52.384,309.1706,0,U,35445,999,82288,3.53E-03,1.69E-04,0
COSMOS 2251 DEB,1993-036AKQ,2024-12-31T16:29:44.362464,14.54104949,0.0075255,74.0461,252.2332,98.9578,262.0112,0,U,35446,999,82977,3.38E-04,1.45E-05,0
COSMOS 2251 DEB,1993-036AKS,2024-12-31T18:42:45.349056,14.50617542,0.0013599,73.9051,27.1803,276.2029,83.7581,0,U,35448,999,82311,3.00E-03,1.18E-04,0
COSMOS 2251 DEB,1993-036AKV,2024-12-31T17:39:33.300576,15.0816594,0.0064416,73.9359,113.2547,79.4977,281.3463,0,U,35451,999,62146,2.47E-03,4.02E-04,0
COSMOS 2251 DEB,1993-036AKX,2024-12-26T12:57:27.610560,14.35761804,0.0071391,74.0093,307.2648,163.3834,196.9683,0,U,35453,999,81251,1.95E-03,5.78E-05,0
COSMOS 2251 DEB,1993-036AKZ,2024-12-31T14:01:12.059904,14.45356923,0.0107101,74.0276,222.5739,52.8948,308.1938,0,U,35455,999,81535,2.17E-03,8.17E-05,0
COSMOS 2251 DEB,1993-036ALA,2024-12-24T22:55:55.984512,14.59566136,0.0079185,73.9542,79.5978,8.5515,351.6977,0,U,35456,999,60709,3.28E-03,1.63E-04,0
COSMOS 2251 DEB,1993-036ALD,2024-12-29T14:02:36.712032,14.36593234,0.0015896,73.8734,113.9762,131.3019,228.9505,0,U,35459,999,81658,9.49E-04,2.77E-05,0
COSMOS 2251 DEB,1993-036ALG,2024-12-31T17:38:04.831296,14.26005636,0.0090286,74.0367,175.5802,295.2643,63.9168,0,U,35462,999,61442,4.46E-03,1.11E-04,0
COSMOS 2251 DEB,1993-036ALJ,2024-12-31T20:37:10.195392,15.40201968,0.0028605,73.9834,54.5294,316.1264,43.7672,0,U,35464,999,52515,9.49E-03,4.07E-03,0
COSMOS 2251 DEB,1993-036ALK,2024-12-31T01:35:37.976928,14.42760439,0.006608,73.9994,122.8544,5.1394,355.0425,0,U,35465,999,82239,1.25E-03,4.24E-05,0
COSMOS 2251 DEB,1993-036ALP,2024-12-31T05:03:43.696224,14.49313176,0.0078083,74.0178,314.9763,194.9324,164.9531,0,U,35469,999,83090,3.39E-04,1.32E-05,0
COSMOS 2251 DEB,1993-036ALV,2024-12-31T13:43:18.862176,14.6055342,0.0027401,74.027,112.4278,279.0036,80.8028,0,U,35475,999,82574,5.60E-03,2.74E-04,0
COSMOS 2251 DEB,1993-036ALW,2024-12-31T10:27:50.181408,14.65181377,0.0015538,73.9812,15.4725,82.2258,347.8555,0,U,35476,999,82796,4.37E-03,2.36E-04,0
COSMOS 2251 DEB,1993-036ALX,2024-12-30T11:33:42.513984,13.81845376,0.0280873,73.9071,48.3568,120.2572,242.6673,0,U,35580,999,57456,3.25E-03,4.68E-05,0
COSMOS 2251 DEB,1993-036AMA,2024-12-31T20:24:02.068416,13.54443211,0.0382651,73.9198,52.1599,141.385,221.5301,0,U,35583,999,77727,1.91E-03,2.06E-05,0
