OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,DEBRIS_TYPE,ORBITAL_PERIOD,ORBITAL_PERIOD_HOURS,ALTITUDE,PERIGEE,APOGEE
FENGYUN 1C DEB,1999-025CJC,2024-12-26T23:51:07.056288,14.1955788,0.0038458,98.7549,50.9552,25.9498,91.9232,0,U,31838,999,59597,0.001689,3.546e-05,0.0,7204.985394460213,FENGYUN 1C,6086.405429412544,1.690668174836818,833.9853944602128,7177.276461630197,7232.694327290227
FENGYUN 1C DEB,1999-025CJF,2024-12-28T18:29:58.499808,13.99777171,0.032026,98.4261,192.5828,210.771,161.0161,0,U,31841,999,54450,0.0065664,0.00014977,0.0,7272.703860838345,FENGYUN 1C,6172.414415092188,1.71455955974783,901.7038608383446,7039.788246991136,7505.619474685554
FENGYUN 1C DEB,1999-025CJH,2024-12-24T08:39:33.701472,13.28174457,0.0660586,99.2486,326.5063,142.5699,222.3385,0,U,31843,999,59993,0.0036786,5.587e-05,0.0,7531.793865256581,FENGYUN 1C,6505.173128922295,1.8069925358117487,1160.7938652565808,7034.254107029143,8029.33362348402
FENGYUN 1C DEB,1999-025CJJ,2024-12-31T13:40:24.169152,14.17712635,0.0104392,100.2715,294.2598,215.8958,143.5167,0,U,31844,999,90423,0.0029447,6.278e-05,0.0,7211.235876431528,FENGYUN 1C,6094.327281069454,1.6928686891859595,840.2358764315277,7135.956342870284,7286.515409992771
FENGYUN 1C DEB,1999-025CJN,2024-12-31T04:01:17.389632,15.27134197,0.0048355,96.697,334.6474,172.0775,188.1241,0,U,31848,999,93963,0.0051095,0.00142993,0.0,6862.521315324706,FENGYUN 1C,5657.659166542364,1.5715719907062122,491.52131532470594,6829.337593504453,6895.705037144959
FENGYUN 1C DEB,1999-025CJQ,2024-12-27T06:20:10.560768,14.91864455,0.0159639,98.6058,358.5027,178.3854,181.7912,0,U,31850,999,60541,0.0028093,0.00036405,0.0,6970.259230863867,FENGYUN 1C,5791.41406529279,1.6087261292479973,599.2592308638668,6858.986709528279,7081.531752199455
FENGYUN 1C DEB,1999-025CJU,2024-12-31T17:49:21.351936,14.02448565,0.0072379,98.8494,13.6338,26.4174,334.0654,0,U,31854,999,64421,0.0015118,2.336e-05,0.0,7263.4655277224,FENGYUN 1C,6160.657156219746,1.711293654505485,892.4655277224001,7210.893290579298,7316.037764865502
FENGYUN 1C DEB,1999-025CJX,2024-12-30T16:13:30.944640,13.60114041,0.0316543,96.1844,155.4223,167.4439,193.4836,0,U,31857,999,56908,0.010052,0.00010452,0.0,7413.414650657391,FENGYUN 1C,6352.412024101266,1.764558895583685,1042.4146506573907,7178.748199281086,7648.081102033695
FENGYUN 1C DEB,1999-025CKB,2024-12-31T01:09:37.236096,13.27623874,0.0508758,102.3317,124.3823,234.7322,120.5182,0,U,31861,999,62161,0.012654,0.00011525,0.0,7533.876077027716,FENGYUN 1C,6507.870909375769,1.8077419192710469,1162.8760770277158,7150.584104508069,7917.168049547363
FENGYUN 1C DEB,1999-025CKC,2024-12-30T18:05:49.520832,14.91615107,0.0128534,99.0508,16.3972,320.4954,38.6944,0,U,31877,999,93851,0.0025209,0.00029704,0.0,6971.03600487705,FENGYUN 1C,5792.3821954140085,1.6089950542816691,600.0360048770499,6881.434490691963,7060.637519062137
FENGYUN 1C DEB,1999-025CKD,2024-12-31T20:23:11.647968,14.7659293,0.0098831,99.4738,222.9647,234.5832,124.6113,0,U,31878,999,92973,0.0032902,0.00024903,0.0,7018.236272614886,FENGYUN 1C,5851.311226444353,1.6253642295678759,647.2362726148858,6948.874341709005,7087.598203520765
FENGYUN 1C DEB,1999-025CKE,2024-12-31T19:06:25.292448,14.4139849,0.0213239,99.7391,190.7918,318.5679,39.9502,0,U,31879,999,58223,0.0011454,4.805e-05,0.0,7132.0185839666865,FENGYUN 1C,5994.18193382273,1.6650505371729805,761.0185839666865,6979.93613288404,7284.101035049334
FENGYUN 1C DEB,1999-025CKF,2024-12-31T04:11:30.365664,13.8853573,0.0128962,99.9933,137.284,341.1184,18.5212,0,U,31880,999,58168,0.001741,2.186e-05,0.0,7311.9037894282665,FENGYUN 1C,6222.385640877503,1.7284404557993063,940.9037894282665,7217.608015779041,7406.199563077491
FENGYUN 1C DEB,1999-025CKH,2024-12-31T00:37:34.127616,14.11731141,0.0037218,98.9097,284.5186,123.5633,236.9101,0,U,31882,999,53742,0.001732,3.132e-05,0.0,7231.590820032679,FENGYUN 1C,6120.148898944889,1.7000413608180247,860.5908200326794,7204.676285318682,7258.505354746678
FENGYUN 1C DEB,1999-025CKJ,2024-12-30T21:34:47.187264,14.63782456,0.0133268,99.051,241.8966,55.2557,306.1107,0,U,31883,999,92949,0.0012583,7.411e-05,0.0,7059.124088880014,FENGYUN 1C,5902.519703513485,1.6395888065315236,688.1240888800139,6965.048553972328,7153.1996237877
FENGYUN 1C DEB,1999-025CKN,2024-12-31T18:18:41.428800,14.51109485,0.0028207,99.5467,3.8642,310.6152,49.2586,0,U,31887,999,91578,0.0048882,0.00019478,0.0,7100.164118397846,FENGYUN 1C,5954.068164744552,1.6539078235401532,729.1641183978463,7080.136685469081,7120.191551326611
FENGYUN 1C DEB,1999-025CKP,2024-12-30T22:47:04.609824,14.28938878,0.00192,99.1571,267.7696,134.4649,225.8105,0,U,31888,999,90675,0.0056804,0.00014362,0.0,7173.416922676548,FENGYUN 1C,6046.448117004317,1.6795689213900882,802.416922676548,7159.643962185009,7187.189883168086
FENGYUN 1C DEB,1999-025CKR,2024-12-31T21:00:19.779552,14.09909427,0.0073252,98.7359,22.6843,141.8336,218.8054,0,U,31890,999,59278,0.000295,4.9e-06,0.0,7237.818669218932,FENGYUN 1C,6128.056613240421,1.702237948122339,866.818669218932,7184.800199903169,7290.837138534694
FENGYUN 1C DEB,1999-025CKS,2024-12-31T12:20:25.152864,13.65688447,0.0225179,99.424,25.2246,355.854,4.0734,0,U,31891,999,87696,0.0015672,1.482e-05,0.0,7393.227739226995,FENGYUN 1C,6326.4830329178,1.7573563980327223,1022.2277392269953,7226.747776317856,7559.707702136135
FENGYUN 1C DEB,1999-025CKT,2024-12-21T14:24:05.151168,14.3833826,0.0206411,99.2512,130.7463,249.2894,108.6059,0,U,31892,999,91334,0.0013567,5.237e-05,0.0,7142.131126442056,FENGYUN 1C,6006.935244980107,1.6685931236055853,771.1311264420556,6994.709683648052,7289.552569236059
FENGYUN 1C DEB,1999-025CKU,2024-12-31T13:06:22.872384,14.61666878,0.0180084,99.0396,285.4732,305.4,229.6785,0,U,31893,999,93343,0.001205,7.5e-05,0.0,7065.933906547008,FENGYUN 1C,5911.062854499029,1.641961904027508,694.9339065470076,6938.687742384346,7193.180070709669
FENGYUN 1C DEB,1999-025CKW,2024-12-31T08:53:27.161664,13.73326587,0.022813,99.1195,44.9597,64.8216,297.6403,0,U,31895,999,57138,0.0042224,4.688e-05,0.0,7365.789262483312,FENGYUN 1C,6291.296527704493,1.7475823688068037,994.7892624833121,7197.753512038281,7533.825012928343
FENGYUN 1C DEB,1999-025CLA,2024-12-31T03:11:40.068096,13.81362871,0.0189706,102.0806,326.0046,265.347,92.5984,0,U,31899,999,62774,0.0033874,4.062e-05,0.0,7337.193774593092,FENGYUN 1C,6254.695974232075,1.7374155483977987,966.1937745930918,7198.002806372797,7476.384742813388
FENGYUN 1C DEB,1999-025CLC,2024-12-30T18:08:10.279392,13.93853637,0.0133093,98.5547,345.618,71.4887,290.0685,0,U,31901,999,58573,0.00062471,8.48e-06,0.0,7293.294091947336,FENGYUN 1C,6198.645653207391,1.7218460147798307,922.2940919473358,7196.225452889381,7390.362731005291
FENGYUN 1C DEB,1999-025CLD,2024-12-28T17:57:23.176224,14.22376118,0.0183584,98.4718,349.9334,86.7583,85.239,0,U,31902,999,59828,0.00066918,1.727e-05,0.0,7195.465139513814,FENGYUN 1C,6074.346074051114,1.6873183539030872,824.4651395138144,7063.367912296564,7327.562366731066
FENGYUN 1C DEB,1999-025CLE,2024-12-28T13:45:52.823520,14.56642669,0.0137991,99.2363,306.2149,10.1955,350.1988,0,U,31903,999,92598,0.0024753,0.00012532,0.0,7082.172321404391,FENGYUN 1C,5931.451118433057,1.6476253106758492,711.1723214043914,6984.444717324101,7179.899925484682
FENGYUN 1C DEB,1999-025CLG,2024-12-30T03:19:19.286688,14.30731284,0.0203119,99.1092,317.0017,23.6404,337.3952,0,U,31905,999,91649,0.0028959,9.455e-05,0.0,7167.424480520624,FENGYUN 1C,6038.87318661396,1.6774647740594333,796.4244805206235,7021.840471214737,7313.00848982651
FENGYUN 1C DEB,1999-025CLH,2024-12-28T08:03:08.033760,14.20015734,0.0051084,98.6784,135.3817,56.7571,358.4631,0,U,31906,999,90523,0.0053351,0.00011474,0.0,7203.436581254712,FENGYUN 1C,6084.442996881161,1.6901230546892114,832.4365812547121,7166.638545823031,7240.234616686393
FENGYUN 1C DEB,1999-025CLM,2024-12-30T21:10:37.428960,14.43692282,0.0239977,97.7058,53.2552,148.4066,213.1792,0,U,31910,999,59357,0.0025756,0.00012404,0.0,7124.462171149566,FENGYUN 1C,5984.658154595138,1.6624050429430939,753.4621711495656,6953.49146530497,7295.432876994161
FENGYUN 1C DEB,1999-025CLQ,2024-12-31T00:58:12.073728,13.86330595,0.0194015,99.3004,281.7545,161.6434,199.1852,0,U,31913,999,51074,0.0098658,0.00013211,0.0,7319.655410176795,FENGYUN 1C,6232.283136041848,1.7311897600116244,948.6554101767952,7177.64311573625,7461.667704617341
FENGYUN 1C DEB,1999-025CLR,2024-12-31T18:55:57.996480,14.54756434,0.0185348,99.0583,195.0596,34.8425,326.4742,0,U,31914,999,63441,0.00035857,1.87e-05,0.0,7088.292821881216,FENGYUN 1C,5939.141829014494,1.6497616191706928,717.2928218812158,6956.912732086212,7219.67291167622
FENGYUN 1C DEB,1999-025CLS,2024-12-31T08:28:25.447584,14.14601417,0.0104269,98.6558,28.625,182.4443,177.6234,0,U,31915,999,59207,0.0023537,4.725e-05,0.0,7221.805407692883,FENGYUN 1C,6107.730901698484,1.6965919171384676,850.8054076928829,7146.50436488741,7297.106450498355
FENGYUN 1C DEB,1999-025CLT,2024-12-31T09:53:45.240288,14.28523431,0.0153602,99.3541,60.0465,12.321,348.1659,0,U,31916,999,59575,0.0025962,7.34e-05,0.0,7174.807650119952,FENGYUN 1C,6048.206561196659,1.680057378110183,803.8076501199521,7064.601169652579,7285.014130587324
FENGYUN 1C DEB,1999-025CLU,2024-12-27T18:22:11.970048,14.35568731,0.0194359,98.3437,359.7098,260.7903,275.9651,0,U,31917,999,91396,0.0014134,4.999e-05,0.0,7151.314007154459,FENGYUN 1C,6018.523949166014,1.6718122081016706,780.3140071544594,7012.321783242806,7290.306231066113
FENGYUN 1C DEB,1999-025CLW,2024-12-31T14:05:04.217568,14.4413258,0.0105589,99.0636,119.1852,154.0042,218.2154,0,U,31919,999,92082,0.0017499,6.372e-05,0.0,7123.013991155719,FENGYUN 1C,5982.833507015929,1.6618981963933137,752.0139911557189,7047.802798724504,7198.225183586933
FENGYUN 1C DEB,1999-025CLX,2024-12-30T20:10:15.648960,15.41092747,0.0067296,98.7696,321.1971,122.3255,238.4527,0,U,31920,999,94899,0.0024889,0.0011293,0.0,6821.0200115104835,FENGYUN 1C,5606.414542548854,1.5573373729302373,450.0200115104835,6775.117275241023,6866.922747779944
FENGYUN 1C DEB,1999-025CLY,2024-12-28T15:37:35.325984,13.73946037,0.0206563,99.3577,257.1092,99.1616,263.2963,0,U,31921,999,87510,0.0020177,2.166e-05,0.0,7363.57516238535,FENGYUN 1C,6288.4600672255965,1.7467944631182213,992.5751623853503,7211.47094475857,7515.67938001213
FENGYUN 1C DEB,1999-025CLZ,2024-12-30T12:02:40.616736,13.84813829,0.0162176,98.7965,11.813,249.8026,268.8241,0,U,31922,999,88207,0.0041988,5.203e-05,0.0,7324.999174819353,FENGYUN 1C,6239.109263110458,1.7330859064195718,953.9991748193534,7206.205268201803,7443.793081436904
FENGYUN 1C DEB,1999-025CMA,2024-12-31T07:33:23.325984,13.53774291,0.0304536,98.4153,144.3323,127.034,235.9074,0,U,31923,999,58945,0.004916,4.426e-05,0.0,7436.541395378398,FENGYUN 1C,6382.160486897118,1.7728223574714217,1065.5413953783982,7210.071938340103,7663.0108524166935
FENGYUN 1C DEB,1999-025CMB,2024-12-29T12:30:48.891744,13.6218344,0.027915,98.388,203.2227,298.3631,58.9626,0,U,31924,999,86870,0.0053167,5.298e-05,0.0,7405.904551110339,FENGYUN 1C,6342.761580039001,1.7618782166775004,1034.9045511103386,7199.168725566094,7612.640376654583
FENGYUN 1C DEB,1999-025CMD,2024-12-31T17:00:02.129472,14.25438398,0.0042596,98.9635,86.9542,179.1461,180.9798,0,U,31926,999,90288,0.0068206,0.00016243,0.0,7185.1560649856465,FENGYUN 1C,6061.296510827795,1.683693475229943,814.1560649856465,7154.550174211234,7215.761955760059
FENGYUN 1C DEB,1999-025CME,2024-12-31T02:32:17.306304,14.33316895,0.007525,98.7537,124.382,355.625,4.4267,0,U,31929,999,65677,0.0012801,3.595e-05,0.0,7158.802173329238,FENGYUN 1C,6027.979449860152,1.6744387360722646,787.802173329238,7104.932186974936,7212.6721596835405
FENGYUN 1C DEB,1999-025CMG,2024-12-31T18:50:35.009952,13.41804137,0.0426851,97.7935,28.7371,88.8887,276.1107,0,U,31931,999,60581,0.0018775,1.776e-05,0.0,7480.703188915088,FENGYUN 1C,6439.095356729669,1.7886375990915748,1109.7031889150876,7161.388625225928,7800.017752604246
FENGYUN 1C DEB,1999-025CMK,2024-12-31T05:11:11.173056,14.79357426,0.0059635,98.9103,4.7297,267.1634,92.2748,0,U,31934,999,55674,0.0059687,0.00046046,0.0,7009.490162739217,FENGYUN 1C,5840.376798972016,1.622326888603338,638.4901627392173,6967.689068153722,7051.291257324713
FENGYUN 1C DEB,1999-025CMN,2024-12-30T08:55:49.592064,14.71599566,0.0180267,99.2891,38.6464,293.3005,64.9316,0,U,31937,999,60948,0.001901,0.00015218,0.0,7034.103278993309,FENGYUN 1C,5871.165626721423,1.6308793407559508,663.1032789933088,6907.30160941388,7160.904948572738
FENGYUN 1C DEB,1999-025CMP,2024-12-30T04:14:35.928672,14.89386654,0.0169334,98.933,343.505,104.258,257.7505,0,U,31938,999,93950,0.00097139,0.00012028,0.0,6977.987750082834,FENGYUN 1C,5801.048884782985,1.6114024679952734,606.9877500828343,6859.826692315582,7096.148807850088
FENGYUN 1C DEB,1999-025CMV,2024-12-31T15:23:08.378880,14.10310536,0.0154183,99.1651,140.1457,252.6889,117.8482,0,U,31944,999,58029,0.0029275,5.759e-05,0.0,7236.446256658193,FENGYUN 1C,6126.313721446496,1.7017538115129156,865.4462566581933,7124.87255733916,7348.019955977227
FENGYUN 1C DEB,1999-025CMW,2024-12-28T15:29:50.287488,14.17688002,0.0065929,98.9829,69.5823,205.3544,154.4391,0,U,31945,999,90243,0.0037283,7.716e-05,0.0,7211.319408613825,FENGYUN 1C,6094.433172890294,1.6928981035806374,840.3194086138246,7163.775900884774,7258.862916342875
FENGYUN 1C DEB,1999-025CMX,2024-12-31T09:35:57.871968,14.13917953,0.0085577,98.9146,61.1174,311.8838,47.5055,0,U,31946,999,59109,0.0033192,6.48e-05,0.0,7224.132485882735,FENGYUN 1C,6110.683275408813,1.6974120209468924,853.1324858827347,7162.310527308296,7285.954444457173
FENGYUN 1C DEB,1999-025CMZ,2024-12-30T13:31:29.163072,14.24969783,0.0026304,99.4181,34.325,289.8138,223.9204,0,U,31948,999,90581,0.0048971,0.00011465,0.0,7186.731250381407,FENGYUN 1C,6063.289826404243,1.6842471740011786,815.7312503814073,7167.8272725004035,7205.63522826241
FENGYUN 1C DEB,1999-025CNA,2024-12-31T17:45:14.177952,14.16126403,0.0128223,98.5192,0.4033,129.0467,232.2202,0,U,31949,999,90606,0.00066411,1.382e-05,0.0,7216.619839658147,FENGYUN 1C,6101.153661067191,1.6947649058519976,845.6198396581467,7124.086175088099,7309.153504228196
FENGYUN 1C DEB,1999-025CND,2024-12-30T16:44:14.661024,14.51314064,0.0118079,98.9448,94.0097,259.173,99.6155,0,U,31952,999,92171,0.0017217,7.454e-05,0.0,7099.496870860481,FENGYUN 1C,5953.228872036454,1.6536746866767928,728.4968708604811,7015.6667217590475,7183.327019961915
FENGYUN 1C DEB,1999-025CNG,2024-12-30T12:20:51.345888,14.55674433,0.0049641,99.3043,194.4538,150.1565,268.9715,0,U,31955,999,91490,0.0052029,0.00023133,0.0,7085.312425672325,FENGYUN 1C,5935.396399311056,1.6487212220308487,714.3124256723249,7050.140226260045,7120.484625084605
FENGYUN 1C DEB,1999-025CNL,2024-12-29T08:55:00.279264,14.38583371,0.0031128,98.5254,229.4867,122.0282,238.3936,0,U,31959,999,59329,0.0065567,0.00020194,0.0,7141.319835439038,FENGYUN 1C,6005.9117617851025,1.668308822718084,770.3198354390379,7119.0903350552835,7163.549335822792
FENGYUN 1C DEB,1999-025CNR,2024-12-29T18:20:13.666848,14.47886924,0.0034416,98.6897,109.4506,11.041,349.153,0,U,31964,999,91264,0.0060534,0.0002262,0.0,7110.6954347089,FENGYUN 1C,5967.3201304478125,1.6575889251243923,739.6954347089004,7086.223265300806,7135.167604116994
FENGYUN 1C DEB,1999-025CNT,2024-12-31T00:59:59.348832,14.60767984,0.0096584,98.9855,120.3783,259.0629,99.9691,0,U,31966,999,60668,0.0035785,0.0001864,0.0,7068.832324562379,FENGYUN 1C,5914.700269195771,1.6429722969988254,697.8323245623787,7000.5587144388255,7137.105934685932
FENGYUN 1C DEB,1999-025CNY,2024-12-25T05:10:11.253792,14.94108013,0.001077,102.2357,130.7435,318.1072,162.1676,0,U,31971,999,3797,0.019787,0.00218491,0.0,6963.279772412207,FENGYUN 1C,5782.717656971272,1.6063104602697977,592.2797724122074,6955.780320097319,6970.779224727095
FENGYUN 1C DEB,1999-025CNZ,2024-12-31T13:36:05.721696,14.07189067,0.0076383,99.2545,34.7162,272.6879,239.6613,0,U,31972,999,90091,0.00054528,8.91e-06,0.0,7247.143705631282,FENGYUN 1C,6139.903294315007,1.7055286928652797,876.1437056312816,7191.787847864558,7302.499563398005
FENGYUN 1C DEB,1999-025CPB,2024-12-31T12:07:10.340256,14.24730167,0.0076957,98.3945,25.6052,242.4878,116.8465,0,U,31974,999,64483,0.0065525,0.00015725,0.0,7187.537020516495,FENGYUN 1C,6064.309571257476,1.68453043646041,816.5370205164954,7132.223891867707,7242.850149165284
FENGYUN 1C DEB,1999-025CPE,2024-12-30T19:43:14.579328,13.79978043,0.0279609,98.1966,208.3324,98.0726,265.225,0,U,31977,999,57423,0.0040593,5.624e-05,0.0,7342.1016076219175,FENGYUN 1C,6260.972652444849,1.739159070123569,971.1016076219175,7136.8098387813625,7547.3933764624735
FENGYUN 1C DEB,1999-025CPF,2024-12-29T00:10:26.280768,13.61870187,0.0267845,98.364,201.6409,252.6245,104.5448,0,U,31978,999,86841,0.0034993,3.383e-05,0.0,7407.040162474161,FENGYUN 1C,6344.2205216563425,1.762283478237873,1036.0401624741608,7208.646295242372,7605.43402970595
FENGYUN 1C DEB,1999-025CPG,2024-12-29T00:27:26.650944,13.66403816,0.0272538,99.3773,100.337,106.032,257.1019,0,U,31979,999,53144,0.0058774,6.246e-05,0.0,7390.647073359471,FENGYUN 1C,6323.170856979926,1.7564363491610904,1019.6470733594706,7189.223856151546,7592.070290567395
FENGYUN 1C DEB,1999-025CPH,2024-12-28T17:27:24.590016,13.31538096,0.0428894,97.5775,172.6675,288.3914,67.104,0,U,31980,999,85024,0.0015523,1.208e-05,0.0,7519.104322780131,FENGYUN 1C,6488.740212655066,1.8024278368486295,1148.104322780131,7196.614449838685,7841.594195721577
FENGYUN 1C DEB,1999-025CPL,2024-12-31T16:55:22.282464,15.39757356,0.0143966,98.0379,167.118,172.4589,187.8869,0,U,31983,999,64879,0.0017961,0.00103636,0.0,6824.963235672478,FENGYUN 1C,5611.2768382172035,1.5586880106158898,453.9632356724778,6726.706969953795,6923.2195013911605
FENGYUN 1C DEB,1999-025CPM,2024-12-31T20:03:29.456640,14.22096731,0.0064494,98.5615,14.9901,152.3259,208.1375,0,U,31984,999,89455,0.001034,2.296e-05,0.0,7196.40752904136,FENGYUN 1C,6075.539448094942,1.6876498466930394,825.4075290413602,7149.9950183235605,7242.820039759159
FENGYUN 1C DEB,1999-025CPN,2024-12-28T05:14:28.972032,14.22062551,0.0153035,98.2292,281.4289,191.8659,167.8898,0,U,31985,999,90641,0.00068157,1.659e-05,0.0,7196.522841467354,FENGYUN 1C,6075.685476789805,1.6876904102193901,825.5228414673538,7086.390854162958,7306.654828771749
FENGYUN 1C DEB,1999-025CPQ,2024-12-31T08:03:30.508128,14.40932312,0.0056004,99.0066,313.6589,104.079,53.5414,0,U,31987,999,91373,0.003071,0.00010008,0.0,7133.55675980924,FENGYUN 1C,5996.121203087688,1.6655892230799132,762.5567598092402,7093.605988531605,7173.507531086876
FENGYUN 1C DEB,1999-025CPS,2024-12-30T10:16:43.157856,13.92879711,0.0117686,99.2572,61.2425,160.9761,268.4572,0,U,31989,999,88881,0.0015606,2.098e-05,0.0,7296.693428908857,FENGYUN 1C,6202.979855305942,1.723049959807206,925.6934289088567,7210.8215626214,7382.565295196313
FENGYUN 1C DEB,1999-025CPT,2024-12-31T20:51:32.361120,13.56961156,0.026005,99.2017,46.0851,349.7407,185.2808,0,U,31990,999,58080,0.00072382,5.99e-06,0.0,7424.893535752583,FENGYUN 1C,6367.171786748892,1.7686588296524701,1053.8935357525834,7231.809179355337,7617.97789214983
FENGYUN 1C DEB,1999-025CPU,2024-12-30T16:17:11.309568,13.61136012,0.0244713,100.4678,163.2756,188.2804,171.426,0,U,31991,999,57365,0.00071213,6.1e-06,0.0,7409.7034157729095,FENGYUN 1C,6347.642492760202,1.7632340257667227,1038.7034157729095,7228.378340574506,7591.028490971314
FENGYUN 1C DEB,1999-025CPV,2024-12-30T17:27:35.726976,13.222683,0.0543981,99.13,0.9825,150.4844,212.8188,0,U,31992,999,49287,0.0012635,1.119e-05,0.0,7554.2053060886465,FENGYUN 1C,6534.229693169957,1.8150638036583213,1183.2053060886465,7143.270890427506,7965.139721749787
FENGYUN 1C DEB,1999-025CPW,2024-12-31T19:56:00.863520,13.26342194,0.0434021,99.2237,9.9524,255.9141,99.339,0,U,31993,999,84355,0.0045002,3.271e-05,0.0,7538.728753235881,FENGYUN 1C,6514.159639407026,1.8094887887241737,1167.7287532358814,7211.532094015062,7865.9254124567005
FENGYUN 1C DEB,1999-025CPX,2024-12-31T07:36:22.942944,13.95528741,0.0162664,98.5378,19.7281,30.5759,330.4764,0,U,31994,999,51964,0.00042054,5.99e-06,0.0,7287.4566526348335,FENGYUN 1C,6191.20519295515,1.7197792202653195,916.4566526348335,7168.915967740414,7405.997337529252
FENGYUN 1C DEB,1999-025CQA,2024-12-30T02:24:15.299712,13.58688432,0.029733,102.5138,306.7213,338.6116,20.2799,0,U,31997,999,56958,0.010327,0.00010025,0.0,7418.599446554774,FENGYUN 1C,6359.0773165553555,1.766410365709821,1047.5994465547737,7198.022229210361,7639.176663899187
FENGYUN 1C DEB,1999-025CQC,2024-12-30T21:23:08.835936,13.66475016,0.0302932,99.2799,68.0855,316.2335,41.5153,0,U,32086,999,57039,0.0052717,5.952e-05,0.0,7390.390345337717,FENGYUN 1C,6322.841388998626,1.756344830277396,1019.390345337717,7166.511772528333,7614.268918147101
FENGYUN 1C DEB,1999-025CQE,2024-12-31T15:58:57.547776,13.23412555,0.0454887,102.3918,160.3051,16.9903,344.5892,0,U,32088,999,55263,0.004927,3.559e-05,0.0,7549.850310731884,FENGYUN 1C,6528.58003768701,1.8134944549130585,1178.8503107318838,7206.417434902094,7893.283186561673
FENGYUN 1C DEB,1999-025CQF,2024-12-31T20:32:37.399488,14.12819963,0.0113679,98.6597,17.3831,32.3596,328.4483,0,U,32089,999,58329,0.0020394,3.989e-05,0.0,7227.874882120587,FENGYUN 1C,6115.432266296029,1.6987311850822304,856.8748821205872,7145.709123248129,7310.040640993046
FENGYUN 1C DEB,1999-025CQK,2024-12-30T12:01:51.173472,14.36262833,0.0080413,98.9484,198.9365,295.1386,64.1472,0,U,32093,999,91530,0.0015864,4.762e-05,0.0,7149.009813645697,FENGYUN 1C,6015.615380195083,1.671004272276412,778.0098136456972,7091.5224810312275,7206.497146260166
